ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2035-06-11,52,30390,612,Employed,Associate,26,72725,48,Married,0,Rent,984,0.3465304417956554,5,1,0.38854886475814415,0,Debt Consolidation,0,71,6,3440,624,49502,39601,2532.5,0.6543395747249379,1,9901,0.15,0.15,2023,1.1873642645607108,91.74425885042689,0
2035-06-12,34,39461,566,Employed,Bachelor,9,22661,60,Married,2,Rent,464,0.5679326721873064,0,1,0.14110134056410126,0,Home,0,68,53,5557,1858,31687,926,3288.4166666666665,0.7076775577402422,36,30761,0.15,0.15,539,0.3050100098831758,58.22762766297959,0
2035-06-13,18,47547,441,Employed,High School,0,20217,48,Married,0,Mortgage,797,0.21781362815430433,3,0,0.20114833743453844,0,Auto,0,96,129,246,1997,107099,8420,3962.25,0.8612681748669778,2,98679,0.15,0.1407206986221864,553,0.34071550255536626,96.59323368205324,0
2035-06-14,59,36524,626,Employed,Associate,34,24829,84,Single,1,Mortgage,960,0.4688378249324063,5,0,0.3154090461066696,0,Debt Consolidation,0,78,69,9856,611,12218,9774,3043.6666666666665,0.613582636146809,3,2444,0.15,0.14122361147064014,466,0.46851385390428213,58.181233681617286,0
2035-06-15,51,32466,581,Self-Employed,High School,28,38785,36,Single,0,Other,1623,0.4983074254039286,2,0,0.599889114766217,0,Auto,0,85,70,9695,486,37855,8793,2705.5,0.9516118237471322,37,29062,0.15,0.14966233522615724,1343,1.0962853446682683,99.69078427960571,0
2035-06-16,19,109728,620,Employed,Master,0,13161,60,Single,0,Own,515,0.5057594225307745,4,0,0.056321084864391954,0,Auto,0,69,20,5570,576,13045,9218,9144.0,0.8918859542260468,18,3827,0.15,0.1350548199623535,302,0.08934820647419073,37.069766726124634,1
2035-06-17,34,35231,552,Unemployed,High School,11,27517,48,Divorced,1,Other,573,0.15441427126997948,3,1,0.1951690272771139,0,Debt Consolidation,0,91,4,19321,3367,188375,150700,2935.9166666666665,0.8243507638934013,10,37675,0.15,0.15,765,0.45573500610258016,74.45333038923889,0
2035-06-18,62,83227,591,Employed,Associate,39,20787,48,Married,1,Mortgage,2296,0.4554251571456734,1,0,0.3310464152258282,0,Auto,0,75,29,7372,1194,82534,39837,6935.583333333333,0.8065503901009321,2,42697,0.15,0.15,578,0.4143847549473128,58.331556961228536,0
2035-06-19,60,90576,622,Employed,Bachelor,39,19545,60,Single,0,Other,1414,0.08544855692986293,3,1,0.18733439321674616,0,Auto,0,93,61,16015,1191,17206,13764,7548.0,0.926820890187903,3,3442,0.15,0.1403781476828398,455,0.24761526232114467,57.1135257426778,1
2035-06-20,54,84677,516,Employed,Master,29,31380,72,Married,0,Rent,815,0.2532099147888041,5,2,0.1154977148458259,0,Auto,0,94,1,5899,4622,17590,14072,7056.416666666667,0.9490334744982137,18,3518,0.15,0.15,663,0.20945475158543642,75.30711013361955,0
2035-06-21,39,38809,528,Employed,Master,17,8791,36,Single,0,Mortgage,421,0.6422276623146639,1,0,0.1301759901053879,0,Education,0,82,73,1790,870,83273,1177,3234.0833333333335,0.6042138419308299,4,82096,0.15,0.15,304,0.22417480481331648,65.17284530733733,0
2035-06-22,43,37356,612,Employed,Master,23,43027,60,Single,0,Rent,979,0.3486785459322124,3,1,0.31448763250883394,0,Debt Consolidation,0,95,124,279,823,8628,6821,3113.0,0.8341675361612912,9,1807,0.15,0.15,1023,0.6431095406360424,78.02450074374391,0
2035-06-23,40,45986,481,Employed,High School,19,9927,36,Single,1,Rent,393,0.06324710290433032,2,0,0.10255295089809943,0,Auto,0,89,44,13474,531,55264,14524,3832.1666666666665,0.7538754678601408,10,40740,0.15,0.13999516837259396,339,0.19101465663462794,82.80281153538698,0
2035-06-24,56,88686,504,Unemployed,Master,32,5032,60,Single,0,Mortgage,1145,0.27268007427949326,1,1,0.15492862458561668,0,Home,0,78,108,9098,725,19875,5563,7390.5,0.7916757169878647,14,14312,0.15,0.15,119,0.17103037683512617,66.48092855523873,0
2035-06-25,30,44074,493,Employed,Bachelor,5,23305,36,Single,1,Mortgage,1537,0.12442938429824563,3,2,0.4184780142487634,0,Home,0,70,13,875,412,16626,13300,3672.8333333333335,0.7251763239599659,87,3326,0.15,0.15,807,0.6381993919317511,85.94303913296407,0
2035-06-26,31,55871,602,Employed,Master,8,15996,48,Single,0,Rent,454,0.30235564737365855,4,0,0.09751033631042938,0,Auto,0,86,118,4950,1236,113185,90548,4655.916666666667,0.8244011720161255,9,22637,0.15,0.15,445,0.19308764833276654,52.95911814453125,0
2035-06-27,55,33141,610,Employed,Associate,32,33427,36,Married,2,Rent,785,0.3153573992539337,2,1,0.2842400651760659,0,Home,0,36,66,17479,1089,18568,12155,2761.75,0.8048741976141768,7,6413,0.15,0.15,1158,0.7035394224676382,50.761539475033466,0
2035-06-28,41,32339,468,Employed,Master,20,10523,72,Single,0,Mortgage,1103,0.5067028204936764,5,1,0.4092890936639971,0,Education,0,84,28,672,625,66776,21714,2694.9166666666665,0.7308699153214578,71,45062,0.15,0.14887901051671415,221,0.4912953399919602,91.646781650398,0
2035-06-29,59,35445,586,Self-Employed,Associate,36,15995,48,Married,0,Own,444,0.6596112683773678,4,2,0.1503173931443081,0,Debt Consolidation,0,65,19,3118,545,84704,67763,2953.75,0.9167822937120876,80,16941,0.15,0.15,445,0.30097333897587814,49.73446415913757,0
2035-06-30,33,38399,585,Employed,Bachelor,11,6752,24,Married,0,Mortgage,591,0.08708759412963225,1,0,0.184692309695565,0,Other,0,95,115,8885,1638,53485,42788,3199.9166666666665,0.7917927627199739,68,10697,0.15,0.15,327,0.28688247089767965,62.76471240710626,0
2035-07-01,41,30474,582,Employed,Associate,19,14532,84,Single,1,Mortgage,509,0.3879645383447979,2,2,0.20043315613309706,0,Home,0,78,1,6722,2878,98229,24187,2539.5,0.9699782254600741,2,74042,0.15,0.15,280,0.3106910809214412,59.25401011206857,0
2035-07-02,30,75536,517,Employed,Associate,8,8062,36,Single,0,Rent,395,0.3302454420564693,2,1,0.06275153569159077,0,Debt Consolidation,0,63,84,8689,1398,45752,29276,6294.666666666667,0.9686212246431415,76,16476,0.15,0.13705353206672674,274,0.10628044905740308,49.654502527839014,0
2035-07-03,42,105960,569,Employed,Bachelor,21,10832,48,Single,0,Mortgage,1219,0.14856659001595626,3,0,0.13805209513023783,0,Auto,0,90,68,10092,536,44753,35802,8830.0,0.7344257258652612,12,8951,0.15,0.15,301,0.17214043035107587,59.62538095407943,0
2035-07-04,22,45535,537,Employed,Associate,0,14600,24,Married,1,Mortgage,1716,0.39958194748215714,3,2,0.4522235642912045,0,Home,0,71,99,292,3834,94422,16801,3794.5833333333335,0.64710527901116,5,77621,0.15,0.14233703375062176,702,0.6372241133194246,79.0129779490362,0
2035-07-05,35,85390,634,Employed,Bachelor,15,12820,36,Single,0,Rent,891,0.3693603609947655,8,0,0.12521372526056915,0,Auto,0,84,133,574,3947,36147,28917,7115.833333333333,0.8564977428578411,21,7230,0.1481282,0.15,444,0.18760979037358005,46.39566408237047,1
2035-07-06,23,19803,603,Employed,Bachelor,3,17367,96,Married,3,Rent,400,0.15545219792536238,5,0,0.24238751704287229,0,Education,0,76,113,2988,289,143732,14638,1650.25,0.9522926455643835,10,129094,0.15,0.1494719784452257,311,0.4308438115437055,58.67711648530938,0
2035-07-07,51,81735,636,Employed,Bachelor,30,45254,48,Widowed,4,Other,1136,0.3087711685743958,1,2,0.16678289594420995,0,Home,0,86,126,2862,1255,19479,15583,6811.25,0.7769812281272911,97,3896,0.14745254,0.15,1259,0.3516241512204074,50.63324278111576,1
2035-07-08,51,35984,527,Employed,High School,27,5000,48,Single,0,Rent,271,0.21591619236253004,5,1,0.09037349933303691,0,Auto,0,74,75,1106,2375,11291,4311,2998.6666666666665,0.7274513217232907,0,6980,0.15,0.13677652420687614,135,0.13539350822587817,58.375418395482555,0
2035-07-09,19,37784,607,Employed,Doctorate,0,53061,48,Divorced,1,Rent,374,0.3219965846046113,1,1,0.11878043616345543,0,Other,0,88,50,2025,1256,8224,6579,3148.6666666666665,0.5177169417554729,8,1645,0.15,0.15,1476,0.5875502858352742,73.20574097798436,0
2035-07-10,59,55756,560,Unemployed,Bachelor,40,70507,60,Single,0,Mortgage,1238,0.13318259782740183,3,2,0.26644666044909965,0,Debt Consolidation,0,67,25,4594,1195,22827,18261,4646.333333333333,0.9557562437076508,30,4566,0.15,0.15,1677,0.6273764258555133,75.06034416351972,0
2035-07-11,74,41558,568,Employed,High School,50,41719,36,Married,1,Rent,1191,0.43980115460810376,2,1,0.3439049039896049,0,Debt Consolidation,0,71,1,2579,1331,77935,8779,3463.1666666666665,0.9256050109913179,40,69156,0.15,0.13946137451960913,1424,0.7550892728235238,80.80202633840211,0
2035-07-12,42,41326,631,Employed,Bachelor,20,9921,48,Divorced,1,Other,1273,0.18288055126408567,1,1,0.36964622755650195,0,Education,0,96,24,1048,2669,157605,16740,3443.8333333333335,0.8041785106244158,14,140865,0.14959920999999998,0.14582346142990887,274,0.4492087305812321,64.02756548614593,1
2035-07-13,33,21334,481,Employed,High School,11,59636,36,Divorced,1,Own,175,0.5306868285179515,6,1,0.09843442392425238,0,Education,0,82,57,6073,1364,12795,10236,1777.8333333333333,0.8188647545847831,9,2559,0.15,0.15,2067,1.261085591075279,100.8034618165255,0
2035-07-14,78,25795,572,Unemployed,High School,56,25140,48,Single,1,Own,465,0.4653489852008661,3,0,0.2163209924403954,0,Auto,0,50,75,18152,580,18732,14985,2149.5833333333335,0.6675171587744615,24,3747,0.15,0.14566371885572205,694,0.5391742585772437,59.53477088127102,0
2035-07-15,24,18000,612,Employed,Bachelor,4,29806,60,Married,0,Rent,877,0.022870763108746615,3,1,0.5846666666666667,0,Debt Consolidation,0,79,25,4250,435,22090,6461,1500.0,0.7175802985150919,6,15629,0.15,0.14335034110749129,698,1.05,88.20707467851959,0
2035-07-16,42,60189,615,Employed,Bachelor,19,18674,60,Single,0,Own,1537,0.2755161889213208,6,1,0.30643473059861437,0,Education,0,93,22,24836,2367,244721,2317,5015.75,0.4596524830272717,4,242404,0.15,0.14808214068027833,442,0.3945571449932712,60.33567904427096,0
2035-07-17,44,18000,577,Employed,High School,24,8243,60,Single,0,Rent,463,0.21471404942958083,2,0,0.30866666666666664,0,Auto,0,94,5,881,226,93808,5469,1500.0,0.8138640581493416,50,88339,0.15,0.15,196,0.43933333333333335,71.78392562471443,0
2035-07-18,59,136842,618,Employed,Associate,37,71367,12,Single,0,Mortgage,392,0.23744628814180815,2,0,0.03437541105800851,0,Other,0,98,1,8399,549,29888,3627,11403.5,0.9090520272937344,66,26261,0.15,0.15,6441,0.5992019993861534,72.35000982963749,0
2035-07-19,46,45147,630,Employed,Master,24,14572,72,Married,0,Own,495,0.40178590447591134,4,0,0.1315702040002658,0,Education,0,93,94,670,146,51338,20101,3762.25,0.7239448429894162,25,31237,0.15,0.14164139209537335,301,0.2115755199681042,52.60131375132038,1
2035-07-20,35,18000,616,Self-Employed,High School,11,18089,96,Divorced,2,Mortgage,540,0.40291009936202216,1,3,0.36,0,Debt Consolidation,0,98,134,1763,272,26544,8204,1500.0,0.7848158318908353,49,18340,0.15,0.1386378492221699,312,0.568,75.17165156684723,0
2035-07-21,29,34588,551,Employed,High School,6,15898,120,Divorced,1,Mortgage,749,0.6852838405712612,2,0,0.259858910604834,0,Home,0,96,95,388,1366,4842,3873,2882.3333333333335,0.678494320730706,5,1000,0.15,0.15,256,0.34867584133225393,80.35247457133622,0
2035-07-22,37,56018,578,Employed,Doctorate,13,25316,72,Widowed,0,Other,453,0.5277665259835578,1,3,0.09704023706665714,0,Auto,0,77,51,19454,2504,177365,16811,4668.166666666667,0.9482826113773695,30,160554,0.15,0.15,535,0.2116462565603913,51.0847440808271,0
2035-07-23,28,21472,419,Employed,Associate,8,17715,12,Divorced,0,Mortgage,1073,0.2555969058924639,2,0,0.5996646795827124,0,Debt Consolidation,0,86,45,3116,1223,112219,22233,1789.3333333333333,0.8978046280798851,46,89986,0.15,0.1458014622097782,1595,1.4910581222056634,101.5234372288072,0
2035-07-24,42,37485,579,Employed,Bachelor,20,8451,72,Single,0,Mortgage,1563,0.44262854419745906,4,0,0.5003601440576231,0,Education,0,90,88,12275,2172,14447,11557,3123.75,0.8579949643275606,21,2890,0.15,0.14223671686885292,175,0.5563825530212085,76.64752163960121,0
2035-07-25,34,27299,537,Employed,High School,10,21738,36,Married,1,Mortgage,646,0.5440074826302015,1,0,0.28396644565735013,0,Other,0,57,1,3983,782,69724,10519,2274.9166666666665,0.6871571680904228,91,59205,0.15,0.15,753,0.6149675812300818,71.40831630419675,0
2035-07-26,22,61353,616,Employed,Bachelor,0,33400,48,Single,0,Mortgage,715,0.1491908898294573,4,2,0.13984646227568334,0,Debt Consolidation,0,87,7,5826,2157,94414,6258,5112.75,0.9690252916703466,3,88156,0.15,0.14373080537610242,918,0.31939758447019706,54.49789116778431,0
2035-07-27,58,18000,587,Employed,Associate,38,23892,36,Single,0,Mortgage,900,0.14078890833810392,3,1,0.6,0,Debt Consolidation,0,85,151,24284,242,106175,22859,1500.0,0.8397330737587921,10,83316,0.15,0.15,828,1.152,98.61400526915698,0
2035-07-28,35,71403,519,Self-Employed,Doctorate,14,5000,84,Married,1,Other,691,0.5946065105138144,4,1,0.11612957438763077,0,Education,0,94,108,1579,1004,66318,24851,5950.25,0.7902977615567681,16,41467,0.15,0.15,96,0.13226335027940003,69.3633227942235,0
2035-07-29,25,69055,596,Employed,Associate,1,20026,36,Married,1,Mortgage,612,0.4328661897209744,0,2,0.10635001086090798,0,Auto,0,91,126,6441,1118,22519,670,5754.583333333333,0.7749528109483184,25,21849,0.15,0.15,694,0.2269495329809572,57.46609510515204,0
2035-07-30,39,29913,614,Employed,Bachelor,13,7640,12,Married,1,Rent,674,0.3641754183316082,5,2,0.27038411393039813,0,Other,0,73,58,86757,297,125086,5037,2492.75,0.8800232424280051,15,120049,0.15,0.15,689,0.5467856784675559,63.84531976377551,0
2035-07-31,42,83500,607,Employed,Master,19,14061,72,Married,2,Rent,354,0.19743851841347967,4,1,0.05087425149700599,0,Debt Consolidation,0,95,94,36624,605,44857,35885,6958.333333333333,0.4375315490288605,4,8972,0.15,0.15,297,0.09355688622754492,50.084864669842446,0
2035-08-01,19,66548,625,Employed,Doctorate,0,12234,60,Single,0,Rent,1733,0.11182853184837277,5,2,0.3124962433130973,0,Auto,0,65,93,4649,754,224432,2374,5545.666666666667,0.6011026112312597,25,222058,0.15,0.15,291,0.3649696459698263,43.01313646320654,1
2035-08-02,46,92618,511,Employed,High School,26,24396,72,Married,4,Mortgage,2336,0.07687230698622417,1,3,0.3026625493964456,0,Auto,0,90,58,3007,197,60304,19457,7718.166666666667,0.8906312876374499,46,40847,0.15,0.14964611148639073,515,0.3693882398669805,81.55782521226635,0
2035-08-03,28,51490,595,Employed,Master,5,16098,48,Single,0,Rent,246,0.34327413974425436,3,0,0.057331520683627894,0,Other,0,79,83,734,9791,128498,17617,4290.833333333333,0.8710683790755055,16,110881,0.15,0.15,448,0.16174014371722667,48.183022614762336,0
2035-08-04,64,76925,606,Employed,Associate,41,16886,48,Divorced,1,Mortgage,409,0.22760397576651717,4,1,0.0638024049398765,0,Auto,0,81,90,4782,440,29617,2984,6410.416666666667,0.8971928738597286,1,26633,0.15,0.1407604486737711,462,0.13587260318492037,49.68906845388426,0
2035-08-05,48,92381,647,Employed,Bachelor,26,38808,60,Married,2,Own,543,0.2313321694860954,4,0,0.07053398426083285,0,Auto,0,98,88,1778,231,87048,5724,7698.416666666667,0.827081975512066,4,81324,0.14188808000000003,0.13270942673024763,888,0.18588237841114513,47.52164882666864,1
2035-08-06,36,53436,579,Employed,Associate,16,12333,48,Married,1,Own,698,0.20723993402927235,3,1,0.15674825960026947,0,Auto,1,66,108,53749,6049,69692,34544,4453.0,0.7763076109505387,9,35148,0.15,0.13908067296945617,336,0.232203009207276,58.26780451064888,0
2035-08-07,32,21689,566,Employed,Associate,7,22061,48,Married,4,Rent,581,0.07043575054396997,2,2,0.3214532712434875,0,Education,0,92,104,8296,626,30657,4821,1807.4166666666667,0.8201061718866003,44,25836,0.15,0.15,613,0.6606113698188021,82.5004602409972,0
2035-08-08,40,22472,615,Employed,High School,18,28333,36,Divorced,1,Rent,815,0.2644146480121672,3,1,0.4352082591669633,0,Debt Consolidation,0,93,97,8254,788,203720,34059,1872.6666666666667,0.762282081906753,89,169661,0.15,0.15,982,0.9595941616233534,88.5341793092524,0
2035-08-09,49,61172,609,Employed,Bachelor,25,15225,24,Single,0,Rent,643,0.5095375287833164,2,1,0.12613614071797555,0,Debt Consolidation,0,66,49,1382,1910,57370,11702,5097.666666666667,0.5359994819064553,1,45668,0.15,0.15,738,0.270908258680442,47.37147267870003,0
2035-08-10,41,79278,641,Employed,Bachelor,22,27620,72,Married,1,Mortgage,743,0.474957157502802,2,3,0.11246499659426322,0,Auto,0,65,146,38834,1468,50197,40157,6606.5,0.9470257101495101,22,10040,0.1447762,0.13398835861699562,560,0.1972300007568304,35.930383658061345,1
2035-08-11,39,36054,519,Self-Employed,High School,14,45475,60,Single,0,Rent,481,0.2392809908118446,3,1,0.1600931935430188,0,Auto,1,74,64,169,14786,16123,12898,3004.5,0.8185907677717414,24,3225,0.15,0.15,1081,0.5198868364120486,89.66677257524422,0
2035-08-12,42,30177,537,Self-Employed,Bachelor,21,16956,60,Divorced,2,Other,883,0.48855140634710986,3,1,0.35112834277761207,0,Home,0,60,44,2196,2642,17966,9464,2514.75,0.6478952545725315,52,8502,0.15,0.13500419172389577,390,0.5062133412864102,68.31680518541697,0
2035-08-13,34,49654,485,Employed,Doctorate,9,28425,48,Married,3,Own,791,0.12845272001490732,4,3,0.19116284690055182,0,Auto,0,99,58,995,98,61353,11541,4137.833333333333,0.6910349911294936,27,49812,0.15,0.15,791,0.38232569380110365,89.60503826004361,0
2035-08-14,37,22469,556,Unemployed,Bachelor,13,11959,12,Single,1,Mortgage,165,0.2012504498969662,5,5,0.08812141172281811,0,Auto,0,93,90,1009,1117,11611,9288,1872.4166666666667,0.7351874145606625,43,2323,0.15,0.15,1079,0.6643820374738528,87.92486797428036,0
2035-08-15,18,39893,545,Employed,Associate,0,27113,72,Married,1,Rent,1041,0.34027004438731306,4,2,0.3131376431955481,0,Debt Consolidation,0,83,73,2262,583,69875,20655,3324.4166666666665,0.5185631892816258,15,49220,0.15,0.1455790578010717,566,0.4833930764795829,77.2219864386428,0
2035-08-16,54,181429,642,Employed,Master,31,26700,48,Single,2,Mortgage,529,0.3956017459148873,1,0,0.03498889372702269,0,Debt Consolidation,0,83,68,2942,6237,111305,45821,15119.083333333334,0.6861549573890955,17,65484,0.14426699999999998,0.14993491734536457,742,0.08406594315131538,39.046957514784914,1
2035-08-17,45,64075,563,Employed,Bachelor,19,15605,24,Divorced,0,Mortgage,871,0.06305425960877595,4,0,0.16312134217713617,0,Other,0,92,1,171,1203,66613,3412,5339.583333333333,0.7414664061907189,10,63201,0.15,0.15,756,0.30470542333203277,68.02888402956071,0
2035-08-18,31,18000,522,Employed,High School,10,28008,36,Single,0,Mortgage,847,0.1405052964902813,2,3,0.5646666666666667,0,Education,0,78,77,878,232,276613,53846,1500.0,0.8645400660486,43,222767,0.15,0.15,970,1.2113333333333334,100.03611570350125,0
2035-08-19,66,67686,512,Employed,Bachelor,40,22025,24,Single,0,Rent,526,0.25003250522285636,3,2,0.09325414413615814,0,Home,0,86,50,745,469,73605,13996,5640.5,0.8162823425732916,43,59609,0.15,0.13504683691076685,1052,0.2797624324084744,71.6064266165195,0
2035-08-20,43,33058,599,Employed,High School,20,24453,72,Married,1,Own,693,0.22988498267880292,6,0,0.251557867989594,0,Home,0,49,16,417,2220,64454,16304,2754.8333333333335,0.7548278196787975,20,48150,0.15,0.14132502440912198,505,0.4348720430758061,45.635646721690605,0
2035-08-21,28,29008,587,Employed,Bachelor,3,36790,36,Married,5,Own,1376,0.1445606575563223,3,2,0.5692222835079978,0,Auto,0,94,73,1570,2134,61319,5187,2417.3333333333335,0.8344257753269958,102,56132,0.15,0.14050460436396234,1258,1.0896304467733038,101.78347031483585,0
2035-08-22,53,27380,564,Employed,Doctorate,30,23922,60,Single,1,Own,803,0.1261825384778493,4,1,0.3519357195032871,0,Auto,0,81,71,342,373,134919,26214,2281.6666666666665,0.9256639493072436,16,108705,0.15,0.15,569,0.6013148283418555,74.08687628722565,0
2035-08-23,47,56655,619,Employed,Associate,25,18612,60,Married,3,Own,347,0.46742620419769876,2,0,0.07349748477627747,0,Auto,0,87,114,10629,90,13437,10749,4721.25,0.7392805674128848,46,2688,0.15,0.14952246806292732,442,0.16711675933280382,51.368239698314625,0
2035-08-24,47,67808,624,Employed,Associate,21,13585,60,Single,0,Other,353,0.16588067366083264,3,0,0.06247050495516753,0,Debt Consolidation,1,75,87,3296,544,190572,35136,5650.666666666667,0.8181918506796615,17,155436,0.15,0.14918924842829862,322,0.11945493157149598,48.60609016242969,0
2035-08-25,36,23697,462,Unemployed,Associate,12,61062,48,Married,1,Other,529,0.13801286420847783,4,4,0.2678820103810609,1,Education,0,74,104,3363,687,203410,12369,1974.75,0.8236042632027156,11,191041,0.15,0.13566470868389252,1655,1.1059627800987466,100.84130971725513,0
